country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","26-02-2026 19:00:00",28.5918245,77.2273074,CO,12,56,17
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","26-02-2026 19:00:00",28.5918245,77.2273074,OZONE,2,108,88
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","26-02-2026 19:00:00",28.611281,77.237738,OZONE,1,115,91
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","26-02-2026 19:00:00",28.636429,77.201067,SO2,16,35,23
India,Delhi,Delhi,"Mundka, Delhi - DPCC","26-02-2026 19:00:00",28.684678,77.076574,NH3,8,11,10
India,Delhi,Delhi,"Mundka, Delhi - DPCC","26-02-2026 19:00:00",28.684678,77.076574,OZONE,5,73,62
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","26-02-2026 19:00:00",28.60909,77.0325413,NH3,6,8,7
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-02-2026 19:00:00",28.5710274,77.0719006,OZONE,9,116,98
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","26-02-2026 19:00:00",28.5627763,77.1180053,PM2.5,NA,NA,NA
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","26-02-2026 19:00:00",28.5627763,77.1180053,NO2,NA,NA,NA
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","26-02-2026 19:00:00",28.542460,77.191651,PM2.5,54,211,131
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","26-02-2026 19:00:00",28.542460,77.191651,CO,28,103,35
India,Delhi,Delhi,"ITO, Delhi - CPCB","26-02-2026 19:00:00",28.628624,77.241060,PM10,91,168,113
India,Delhi,Delhi,"ITO, Delhi - CPCB","26-02-2026 19:00:00",28.628624,77.241060,OZONE,19,57,48
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","26-02-2026 19:00:00",28.732820,77.170633,PM2.5,47,340,240
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","26-02-2026 19:00:00",28.732820,77.170633,CO,26,102,40
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","26-02-2026 19:00:00",28.732820,77.170633,OZONE,3,27,14
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","26-02-2026 19:00:00",23.016834,72.625775,SO2,16,134,62
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","26-02-2026 19:00:00",23.016834,72.625775,CO,46,84,67
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","26-02-2026 19:00:00",23.023389,72.515201,NH3,6,14,9
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","26-02-2026 19:00:00",23.023389,72.515201,OZONE,2,38,33
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","26-02-2026 19:00:00",23.076793,72.627874,NO2,15,115,46
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","26-02-2026 19:00:00",23.076793,72.627874,NH3,2,9,3
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","26-02-2026 19:00:00",23.076793,72.627874,SO2,10,103,29
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","26-02-2026 19:00:00",21.755417,72.139056,PM2.5,1,50,24
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","26-02-2026 19:00:00",23.107969,72.574648,SO2,18,63,26
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","26-02-2026 19:00:00",23.107969,72.574648,CO,21,90,26
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","26-02-2026 19:00:00",22.977134,72.553024,NO2,26,160,74
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","26-02-2026 19:00:00",23.002657,72.591912,PM2.5,35,103,74
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","26-02-2026 19:00:00",23.002657,72.591912,PM10,33,121,92
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","26-02-2026 19:00:00",23.002657,72.591912,CO,6,36,24
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","26-02-2026 19:00:00",23.020509,72.579261,PM2.5,15,185,81
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","26-02-2026 19:00:00",23.020509,72.579261,CO,1,64,23
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","26-02-2026 19:00:00",23.020509,72.579261,OZONE,2,60,52
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","26-02-2026 19:00:00",21.755417,72.139056,SO2,8,44,20
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","26-02-2026 19:00:00",21.755417,72.139056,OZONE,3,10,9
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","26-02-2026 19:00:00",23.163798,72.677768,PM2.5,43,219,104
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","26-02-2026 19:00:00",23.163798,72.677768,SO2,5,27,11
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","26-02-2026 19:00:00",23.243639,72.68994,NH3,5,18,8
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","26-02-2026 19:00:00",23.221714,72.654328,NH3,2,7,4
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","26-02-2026 19:00:00",28.60909,77.0325413,OZONE,13,46,26
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","26-02-2026 19:00:00",28.570173,76.933762,PM10,63,216,117
India,Delhi,Delhi,"Narela, Delhi - DPCC","26-02-2026 19:00:00",28.822836,77.101981,SO2,8,25,15
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","26-02-2026 19:00:00",28.567890,77.250515,PM10,101,417,191
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","26-02-2026 19:00:00",28.567890,77.250515,NO2,53,109,80
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","26-02-2026 19:00:00",28.7256504,77.2011573,NO2,60,164,108
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","26-02-2026 19:00:00",28.656756,77.227234,NH3,7,10,8
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-02-2026 19:00:00",28.5710274,77.0719006,PM2.5,57,380,205
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","26-02-2026 19:00:00",28.5710274,77.0719006,NO2,33,146,89
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","26-02-2026 19:00:00",30.943887,76.801991,NO2,10,46,28
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","26-02-2026 19:00:00",34.06313,74.96017,NO2,4,38,19
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","26-02-2026 19:00:00",23.80569,86.44268,PM2.5,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","26-02-2026 19:00:00",23.80569,86.44268,PM10,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","26-02-2026 19:00:00",23.80569,86.44268,CO,12,88,22
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","26-02-2026 19:00:00",12.9135218,77.5950804,SO2,17,17,17
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","26-02-2026 19:00:00",12.9135218,77.5950804,OZONE,27,28,28
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","26-02-2026 19:00:00",12.951913,77.539784,PM10,57,186,109
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","26-02-2026 19:00:00",12.951913,77.539784,SO2,6,28,17
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","26-02-2026 19:00:00",22.410802,73.097923,NO2,11,222,62
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","26-02-2026 19:00:00",22.248853,70.776774,NO2,8,44,15
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","26-02-2026 19:00:00",22.248853,70.776774,SO2,6,29,14
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","26-02-2026 19:00:00",22.248853,70.776774,CO,110,115,111
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","26-02-2026 19:00:00","21.217779 ","72.834787 ",PM2.5,20,149,72
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","26-02-2026 19:00:00","21.217779 ","72.834787 ",SO2,9,35,17
India,Gujarat,Surat,"Science Center, Surat - SMC","26-02-2026 19:00:00",21.170046,72.795405,CO,60,69,60
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","26-02-2026 19:00:00",20.362421,72.918013,SO2,16,35,22
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","26-02-2026 19:00:00",29.8006,76.4155,OZONE,5,21,15
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","26-02-2026 19:00:00",29.695300,77.002700,PM2.5,49,320,186
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","26-02-2026 19:00:00",29.966942,76.875879,SO2,2,3,2
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","26-02-2026 19:00:00",29.966942,76.875879,OZONE,26,58,54
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","26-02-2026 19:00:00",27.9002,76.9938,PM10,36,114,80
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","26-02-2026 19:00:00",27.9002,76.9938,SO2,31,40,34
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","26-02-2026 19:00:00",27.9002,76.9938,CO,62,101,76
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","26-02-2026 19:00:00",27.9002,76.9938,OZONE,24,35,28
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","26-02-2026 19:00:00",12.951913,77.539784,CO,12,82,29
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","26-02-2026 19:00:00",12.938539,77.590100,PM10,43,96,66
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","26-02-2026 19:00:00",12.938539,77.590100,SO2,4,16,12
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","26-02-2026 19:00:00",12.938539,77.590100,OZONE,18,106,75
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","26-02-2026 19:00:00",12.7816279,77.6299145,PM2.5,38,77,61
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","26-02-2026 19:00:00",12.7816279,77.6299145,CO,42,44,43
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","26-02-2026 19:00:00",13.0270199,77.494094,PM2.5,18,83,37
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","26-02-2026 19:00:00",28.52123,76.37138,CO,30,38,34
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","26-02-2026 19:00:00",29.536400,75.015800,PM2.5,NA,NA,NA
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","26-02-2026 19:00:00",29.536400,75.015800,PM10,NA,NA,NA
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","26-02-2026 19:00:00",29.536400,75.015800,NH3,14,27,15
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","26-02-2026 19:00:00",29.536400,75.015800,CO,45,104,70
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","26-02-2026 19:00:00",30.1480566,77.2893471,PM2.5,149,206,172
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","26-02-2026 19:00:00",30.1480566,77.2893471,NO2,25,38,37
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","26-02-2026 19:00:00",28.39072,77.30059,NH3,11,12,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","26-02-2026 19:00:00",28.39072,77.30059,SO2,8,9,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","26-02-2026 19:00:00",28.376058,77.315741,SO2,3,53,5
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","26-02-2026 19:00:00",28.376058,77.315741,CO,21,48,31
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","26-02-2026 19:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","26-02-2026 19:00:00",28.360699,76.936090,NH3,7,17,12
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","26-02-2026 19:00:00",28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","26-02-2026 19:00:00",28.3153,76.9143,PM10,69,187,115
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","26-02-2026 19:00:00",29.503664,75.467934,NO2,18,20,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","26-02-2026 19:00:00",29.503664,75.467934,OZONE,60,81,72
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","26-02-2026 19:00:00",28.422681,77.148944,PM10,98,335,185
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","26-02-2026 19:00:00",28.422681,77.148944,CO,10,66,18
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","26-02-2026 19:00:00",22.969611,72.643500,PM10,67,297,132
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","26-02-2026 19:00:00",22.969611,72.643500,SO2,25,54,37
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","26-02-2026 19:00:00",28.6701,76.9254,NO2,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","26-02-2026 19:00:00",23.8640158,78.80289321,CO,10,20,12
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","26-02-2026 19:00:00",24.58434363,80.8549414,PM2.5,48,51,50
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","26-02-2026 19:00:00",24.58434363,80.8549414,PM10,69,71,70
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","26-02-2026 19:00:00",24.108970,82.645580,PM2.5,18,348,183
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","26-02-2026 19:00:00",24.108970,82.645580,NO2,NA,NA,NA
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","26-02-2026 19:00:00",24.108970,82.645580,CO,56,109,96
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","26-02-2026 19:00:00",23.1633321,75.800225,OZONE,5,96,61
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","26-02-2026 19:00:00",19.10122,74.73339,PM2.5,27,59,44
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","26-02-2026 19:00:00",19.10122,74.73339,PM10,49,142,77
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","26-02-2026 19:00:00",19.10122,74.73339,NH3,5,6,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","26-02-2026 19:00:00",19.10122,74.73339,SO2,NA,NA,NA
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","26-02-2026 19:00:00",20.719516,77.000253,NH3,4,7,5
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","26-02-2026 19:00:00",23.218135,79.957770,CO,13,117,35
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","26-02-2026 19:00:00",23.50016,80.23284,SO2,11,112,72
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","26-02-2026 19:00:00",23.108440,77.511428,PM10,62,344,146
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","26-02-2026 19:00:00",22.624758,75.675238,NO2,30,40,35
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","26-02-2026 19:00:00",23.331731,75.045981,PM10,56,159,103
